,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
155,2020-02-25 23:02:04,Facebook $FB breakout stats  ,0,0,0,0,0,0,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
156,2020-02-24 22:02:00,"$SIRI, $BAC, $AAPL, $EEM breaking down to new lows  ",0,1,0,0,0,1,0.05233229,0.87513334,0.072534405,Neg,-0.82280105,breakoutstocks
157,2020-02-22 06:39:05,Apple $AAPL breakout stats  ,0,0,0,0,0,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
158,2020-02-19 07:45:01,What usually happens after Apple $AAPL breaks out?  ,0,1,0,0,0,0,0.02286356,0.2938744,0.683262,Neu,-0.27101085,breakoutstocks
159,2020-02-15 12:33:04,Apple $AAPL breakout stats  ,0,0,0,0,0,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
160,2020-02-12 22:08:02,Apple $AAPL breakout stats  ,0,0,0,0,1,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
161,2020-02-12 17:41:04,"New breakout highs for $AAPL, $EEM, $PBR, $GM, $AMAT, $UNH  ",0,0,0,0,0,0,0.8069875,0.021685561,0.17132692,Pos,0.785302,breakoutstocks
162,2020-02-07 22:32:05,Facebook $FB breakout stats  ,0,0,0,0,0,1,0.13357757,0.03233723,0.83408517,Neu,0.10124034,breakoutstocks
163,2020-02-05 02:34:03,What usually happens after Apple $AAPL breaks out?  ,0,1,0,0,0,0,0.02286356,0.2938744,0.683262,Neu,-0.27101085,breakoutstocks
164,2020-01-31 04:59:03,What usually happens after Apple $AAPL breaks out?  ,0,1,0,0,0,0,0.02286356,0.2938744,0.683262,Neu,-0.27101085,breakoutstocks
165,2020-01-29 06:28:00,Apple $AAPL breakout stats  ,0,0,0,0,0,1,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
166,2020-01-25 13:24:04,Apple $AAPL breakout stats  ,0,0,0,0,0,0,0.14057982,0.030626088,0.8287941,Neu,0.10995373,breakoutstocks
